Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
384	4:17.81	Brodie Johnson		17	400 FR LCM	CO	Aquawolves Swimming	2023 CC Arena Western Zone Senior Championships	2020-2024 AAA
385	4:17.82	Trey Cunneen		17	400 FR LCM	OZ	CSP Tideriders	2023 MV EKC Rose Memorial	2020-2024 AAA
386	4:17.83	Andrew Schmidt		17	400 FR LCM	IL	Fox Valley Swim Team	2023 IL Illinois Swimming Summer Senior Championships	2020-2024 AAA
387	4:17.90	Aaron Stinner		17	400 FR LCM	MA	Parkland Aquatic Club	2023 NI Eastern Zone Senior Championships	2020-2024 AAA
388	4:17.91	Sam Dalinis		17	400 FR LCM	PC	Northern Nevada Aquatics	2023 CC Arena Western Zone Senior Championships	2020-2024 AAA
389	4:17.93	James Haney		17	400 FR LCM	MA	East Coast C-Cerpants	MA Chargers Early Season LC ABBC Closed Invitational	2020-2024 AAA
390	4:17.95	Fernando Collazo		17	400 FR LCM	FG	Gulliver Swim Club	2023 FL Southern Zone South Sectional Championships	2020-2024 AAA
391	4:17.96	Nick Moore		17	400 FR LCM	CA	Sandpipers Of Nevada	2023 CC Arena Western Zone Senior Championships	2020-2024 AAA
392	4:18.00	Allan Chu		17	400 FR LCM	MR	Long Island Aquatic Club	2023 MR LIAC Summer Fun Invitational	2020-2024 AAA
392	4:18.00	Patton Shaar		17	400 FR LCM	IN	Riviera Swim Club	2023 Futures Championships - West Fargo, ND	2020-2024 AAA
392	4:18.00	Jack Sullivan		17	400 FR LCM	WI	Schroeder YMCA Swim Team	2023 WI SEA'S 8TH ANNUAL PIRATE PLUNGE	2020-2024 AAA
395	4:18.02	Troy Quintana		17	400 FR LCM	SN	Wolverine Aquatics	2023 Futures - Sacramento, CA	2020-2024 AAA
396	4:18.03	Hayden Bartz		17	400 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA EZ LC Speedo Super Sectional	2020-2024 AAA
397	4:18.04	Evan Crim		17	400 FR LCM	MV	Club North Swimming	2023 MV CSC Region VIII Sectional Championships	2020-2024 AAA
398	4:18.06	Cooper Wiese		17	400 FR LCM	NC	YMCA of the Triangle Area Swim Team	2023 FL Last Splash Invitational	2020-2024 AAA
399	4:18.09	Aydin Erkan		17	400 FR LCM	PV	Rockville Montgomery Swim Club	2023 PV MD State LC Championships	2020-2024 AAA
400	4:18.10	Will Kirven		17	400 FR LCM	MN	Hurricanes Swim Team	2023 MN NSAC Minnesota Senior LC State Championship	2020-2024 AAA
401	4:18.11	Colin Kim		17	400 FR LCM	CA	TSM Aquatics	2023 CA SCS/RMDA Road to Paris - LCM TF and Finals	2020-2024 AAA
401	4:18.11	Miles Moran		17	400 FR LCM	UT	Olympus Aquatics	2023 UT Utah LC Senior Championships	2020-2024 AAA
403	4:18.15	Luke Mesco		17	400 FR LCM	MA	Greater Philadelphia Aquatic Club	2023 MA Long Course Senior Championships	2020-2024 AAA
404	4:18.16	Dylan Cooke		17	400 FR LCM	ST	Nitro Swimming	2023 ST AAAA Long Course STAGS	2020-2024 AAA
405	4:18.18	Ronan Murphy		17	400 FR LCM	FL	Sarasota Tsunami Swim Team	2023 FG Southern Zone South Sectional Championships	2020-2024 AAA
406	4:18.22	Lucas Williams		17	400 FR LCM	OR	Multnomah Athletic Club	2023 OR OREGON SWIMMING, INC. OSI Arena 11&O LC CHAMPIONSHIPS	2020-2024 AAA
407	4:18.24	Aiden Sandvig		17	400 FR LCM	CA	Golden West Swim Club	2023 CA Los Angeles Invite	2020-2024 AAA
407	4:18.24	Wells Ely		17	400 FR LCM	SE	Birmingham Swim League	2023 ST AAAA-NS George Block Invitational	2020-2024 AAA
409	4:18.26	Linus Ament		17	400 FR LCM	PV	Rockville Montgomery Swim Club	2023 PV MD State LC Championships	2020-2024 AAA
410	4:18.30	Michael Turmilov		17	400 FR LCM	NT	Texas Ford Aquatics	2023 CA TYR Fran Crippen Swim Meet of Champions at MVN	2020-2024 AAA
411	4:18.35	Anderson Brown		17	400 FR LCM	ST	YMCA of Austin Swim Alliance	2023 ST AAAA 20th Annual cinco de Mayo International Swimming Invitational	2020-2024 AAA
412	4:18.42	Ivan Grass		17	400 FR LCM	FG	South Florida Aquatic Club	2023 FL Southern Zone South Sectional Championships	2020-2024 AAA
413	4:18.43	Davis Dunham		17	400 FR LCM	NC	SwimMAC Carolina	2023 NC SwimMAC LC Dual Meet	2020-2024 AAA
414	4:18.56	Cole Bettis		17	400 FR LCM	NM	Charger Aquatics	2023 NM New Mexico State Long Course Championships	2020-2024 AAA
415	4:18.68	Noah Serrano		17	400 FR LCM	MA	Jersey Wahoos	2023 MA Long Course Senior Championships	2020-2024 AAA
415	4:18.68	Zane Nall		17	400 FR LCM	MI	Utica Shelby Swim Club	2023 Indy Spring Cup - CAP REACHED	2020-2024 AAA
417	4:18.75	Jack Miranda		17	400 FR LCM	MV	Topeka Swim Association	2023 MV CSC Region VIII Sectional Championships	2020-2024 AA
418	4:18.76	Andrew Brecht		17	400 FR LCM	SI	Pacific Swim	2023 CC Arena Western Zone Senior Championships	2020-2024 AA
419	4:18.78	Rowan Diacumakos		17	400 FR LCM	NC	TAC Titans	2023 NC NCS LC SR Champs (STAR2)	2020-2024 AA
420	4:18.83	Owen Hoban		17	400 FR LCM	PV	Occoquan Swimming Inc	2023 PV Spring Splash	2020-2024 AA
421	4:18.89	Caleb Wolf		17	400 FR LCM	PV	Arlington Aquatic Club	2023 PV MD State LC Championships	2020-2024 AA
421	4:18.89	John Ivnik		17	400 FR LCM	CO	Pikes Peak Athletics	2023 OR THSC SUMMER CLASSIC	2020-2024 AA
423	4:18.91	Marcus Szabo		17	400 FR LCM	FG	Pompano Beach Piranhas	2023 FG LCM Senior Championships	2020-2024 AA
424	4:18.96	William Walz		17	400 FR LCM	PC	Burlingame Aquatic Club	2023 SN 25th Annual Summer Sanders LCM Meet SR+ Swim Meet	2020-2024 AA
425	4:19.03	Keith McQuaid		17	400 FR LCM	MD	North Baltimore Aquatic Club	2023 MD NBAC SPRING LONG COURSE MEET	2020-2024 AA
426	4:19.04	Gavin Peck		17	400 FR LCM	FL	Academy Aquatic Club	2023 FL Al Soltis Memorial Meet	2020-2024 AA
427	4:19.07	Peter Schmelzer		17	400 FR LCM	OHO	M.E. Lyons/Anderson Barracudas	2023 NC GCY Single Day Splash	2020-2024 AA
428	4:19.11	Thomas Eppich		17	400 FR LCM	NE	North Shore Swim Club	2023 NI Eastern Zone Senior Championships	2020-2024 AA
429	4:19.20	Brandon Malicki		17	400 FR LCM	IN	Carmel Swim Club	2023 IN Senior State LCM Championships	2020-2024 AA
430	4:19.23	Jackson Brooks		17	400 FR LCM	GA	US-Aquatics Club	2023 GA Speedo Atlanta Classic	2020-2024 AA
431	4:19.26	Drew Watson		17	400 FR LCM	IL	Reach Aquatics Swim Club	2023 WI MAC LC MIDWEST INVITATIONAL	2020-2024 AA
432	4:19.27	Marco Warma	Yes	17	400 FR LCM	CA	Unattached	2023 CA TYR Fran Crippen Swim Meet of Champions at MVN	2020-2024 AA
433	4:19.29	Nathan Somers		17	400 FR LCM	FL	Swim Florida	2023 FL Summer Senior Championships	2020-2024 AA
434	4:19.30	Nojus Bertulis		17	400 FR LCM	IL	FMC Aquatic	2023 IL FMC Let's Race	2020-2024 AA
435	4:19.33	Willem Huggins		17	400 FR LCM	OZ	Saluki Swim Club	2023 IN WTSC Summertime Challenge	2020-2024 AA
436	4:19.37	Ben Schiffman		17	400 FR LCM	UT	Swim Lake City Legends	2023 CC Arena Western Zone Senior Championships	2020-2024 AA
436	4:19.37	Bryant Julian		17	400 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA LC Senior Champs	2020-2024 AA
438	4:19.42	Marco Minai		17	400 FR LCM	PV	Nation's Capital Swim Club	2023 VA NOVA LC Winter Invitational	2020-2024 AA
438	4:19.42	Collin Woods		17	400 FR LCM	NT	Lakeside Aquatic Club	2023 NT MAC Lone Star Championship of the Universe	2020-2024 AA
440	4:19.45	Alex Ingram		17	400 FR LCM	OHO	Cincinnati Marlins	2023 OH CM Spring Invitational	2020-2024 AA
441	4:19.49	Melson Jayven Arquillano		17	400 FR LCM	NE	Bluefish Swim Club	2023 NE ABF 4th of July Spectacular	2020-2024 AA
442	4:19.56	Lachlan Kirby		17	400 FR LCM	PC	Palo Alto Stanford Aquatics	2023 PC SCSC Superleague Summer LC Finals	2020-2024 AA
443	4:19.59	Jarrett Payne		17	400 FR LCM	OHO	Mason Manta Rays	2023 OH RAYS City of Mason Summer Splash	2020-2024 AA
444	4:19.60	Sam Lohman		17	400 FR LCM	IL	Fox Valley Swim Team	2023 IL Illinois Swimming Summer Senior Championships	2020-2024 AA
445	4:19.63	Ryan Makouar		17	400 FR LCM	CA	Rose Bowl Aquatics	2023 CA Speedo Grand Challenge	2020-2024 AA
446	4:19.65	Kent Nishida		17	400 FR LCM	CA	Alpha Aquatics	2023 CA SCS/CITI Summer Age Group Championships	2020-2024 AA
446	4:19.65	Brandon Shepard		17	400 FR LCM	GA	Gwinnett Aquatics	2023 NC SwimMAC Novant Invitational	2020-2024 AA
448	4:19.66	Jeffrey McArthur		17	400 FR LCM	MD	Eagle Swim Team Inc.	2023 FL GAIN Swimming Invitational	2020-2024 AA
448	4:19.66	Alston Qin	Yes	17	400 FR LCM	FL	Bolles School Sharks	2023 FL BSS April Meet	2020-2024 AA
450	4:19.70	Lucas Macy		17	400 FR LCM	IL	NASA Wildcat Aquatics	2023 IL Illinois Swimming Summer Senior Championships	2020-2024 AA
451	4:19.75	Ethan Woycehoski		17	400 FR LCM	MI	OLY Swimming	2023 MI Grizzly Summer Sizzler	2020-2024 AA
452	4:19.79	Antoni Staszkiewicz		17	400 FR LCM	LA	Crawfish Aquatics	2023 LA Tristan Vessel Invitational	2020-2024 AA
453	4:19.80	Patrick Epifanio		17	400 FR LCM	PV	Occoquan Swimming Inc	2023 NI Eastern Zone Senior Championships	2020-2024 AA
454	4:19.82	Damon Ericksen		17	400 FR LCM	UT	Southern Utah Swimming Association	2023 CC Arena Western Zone Senior Championships	2020-2024 AA
455	4:19.85	Anton Kondratyev		17	400 FR LCM	NJ	Scarlet Aquatics	2023 NJ LIFE Hot Summer Nights	2020-2024 AA
456	4:19.92	Christopher Lee		17	400 FR LCM	OR	Hillsboro Swim Team	2023 OR THSC SUMMER CLASSIC	2020-2024 AA
457	4:19.93	Nino Maruszewski		17	400 FR LCM	IL	NASA Wildcat Aquatics	2023 IL FMC Spring Into Season LC Swim Meet	2020-2024 AA
458	4:19.98	Bradin Norris		17	400 FR LCM	MD	Eagle Swim Team Inc.	2023 MD Speedo Maryland Swimming Long Course Championship Meet	2020-2024 AA
459	4:20.00	Connor Kann		17	400 FR LCM	PC	Pleasanton Seahawks	2023 PC SCSC Superleague Summer LC Finals	2020-2024 AA
460	4:20.01	Jack Primeaux		17	400 FR LCM	LA	Nu Wave Swim Club	2023 LA Louisiana Senior Long Course State Championship	2020-2024 AA
461	4:20.09	Jack Hebert		17	400 FR LCM	SE	Greater Pensacola Aquatic Club	2023 MS Southern Zone Senior Championships	2020-2024 AA
462	4:20.10	Henry Vaughn		17	400 FR LCM	FL	Blue Dolfins	2023 FL Summer Senior Championships	2020-2024 AA
462	4:20.10	Carter Lavold		17	400 FR LCM	CA	FAST Swim Team	2023 CA CA-NV Summer Sectionals	2020-2024 AA
464	4:20.12	Sean Eoin Tannehill		17	400 FR LCM	CA	Elite Aquatics Sports Team	2023 CA SCS/RMDA June Age Group Invite	2020-2024 AA
465	4:20.15	Brady Johnson		17	400 FR LCM	IL	FMC Aquatic	2023 IL FMC Let's Race	2020-2024 AA
465	4:20.15	Jp Kirchner		17	400 FR LCM	MN	Edina Swim Club	2023 MN NSAC Minnesota Senior LC State Championship	2020-2024 AA
467	4:20.19	Mason Gilliam		17	400 FR LCM	IN	Avon Community Swim Team	2023 IN NCSA Summer Swimming Championships	2020-2024 AA
468	4:20.23	Colin Babbitt		17	400 FR LCM	MR	Asphalt Green Unified Aquatics	2023 NJ SCAR TYR LC Winter Invite	2020-2024 AA
469	4:20.25	Caleb Kubiak		17	400 FR LCM	WI	Ozaukee Aquatics	2023 IA Speedo Section Summer Champs CZ North	2020-2024 AA
470	4:20.32	Joe Stephenson		17	400 FR LCM	GU	Blue Tide Aquatics	2023 ST TXLA Speedo SZ LC Sectional Championships	2020-2024 AA
471	4:20.37	Aidan Clements		17	400 FR LCM	FL	Academy Aquatic Club	2023 FL SPA May Meet	2020-2024 AA
472	4:20.38	Sam Reilly		17	400 FR LCM	VA	H2okie Aquatics	2023 VA LC Senior Champs	2020-2024 AA
472	4:20.38	Jack Devincenzi		17	400 FR LCM	CO	Fort Collins Area Swim Team	2023 CC Arena Western Zone Senior Championships	2020-2024 AA
474	4:20.43	Zach White		17	400 FR LCM	CA	Santa Barbara Swim Club	2023 CA SCS/CITI Summer Age Group Championships	2020-2024 AA
475	4:20.44	Evan Curran		17	400 FR LCM	CO	Foothills Swim Team	2023 SR Speedo LC Sectionals	2020-2024 AA
475	4:20.44	Darius Walach		17	400 FR LCM	CA	Irvine Novaquatics	2023 CC Arena Western Zone Senior Championships	2020-2024 AA
477	4:20.46	Seth Smith		17	400 FR LCM	PC	Palo Alto Stanford Aquatics	2023 SN 25th Annual Summer Sanders LCM Meet SR+ Swim Meet	2020-2024 AA
478	4:20.48	Ashton Sun		17	400 FR LCM	PV	Rockville Montgomery Swim Club	2023 PV MD State LC Championships	2020-2024 AA
479	4:20.50	Bergen Leach		17	400 FR LCM	FL	Sarasota Sharks	2023 FL Southern Zone South Sectional Championships	2020-2024 AA
480	4:20.52	Matthew Fleisher		17	400 FR LCM	OHO	WTRC Sharks Swim Team Inc.	2023 FL ISCA Summer Senior Blast	2020-2024 AA
481	4:20.57	Ethan Adams		17	400 FR LCM	CO	Front Range Barracudas	2023 CC Arena Western Zone Senior Championships	2020-2024 AA
482	4:20.62	Derek Hall		17	400 FR LCM	UT	Southern Utah Swimming Association	2023 CC Arena Western Zone Senior Championships	2020-2024 AA
482	4:20.62	Jacob Chalabian		17	400 FR LCM	CA	Coastal Machine Aquatics Club	2023 CA SCS/CITI Summer Age Group Championships	2020-2024 AA
484	4:20.63	Keilan Moran		17	400 FR LCM	MR	QNS Aquatic Club	2023 NI Eastern Zone Senior Championships	2020-2024 AA
485	4:20.67	Mason Koeth		17	400 FR LCM	US	Unattached	2023 NED EFSL Short Distance Championships	2020-2024 AA
486	4:20.68	Ryan Musich		17	400 FR LCM	PC	Burlingame Aquatic Club	2023 PC OAPB Long Course Senior Open	2020-2024 AA
487	4:20.69	Hudson Burch		17	400 FR LCM	GA	Aiken-Augusta Swim League	2023 SC GAME Summer Classic	2020-2024 AA
488	4:20.70	Isaiah Jarvis		17	400 FR LCM	PC	Alto Swim Club	2023 SN CA/NV Speedo Sectionals - Roseville	2020-2024 AA
489	4:20.73	Connor Tiffin		17	400 FR LCM	MD	Eagle Swim Team Inc.	2023 MD Speedo Maryland Swimming Long Course Championship Meet	2020-2024 AA
489	4:20.73	Colton Reeder		17	400 FR LCM	LA	Bulldog Aquatic Club	2023 LA Louisiana Senior Long Course State Championship	2020-2024 AA
491	4:20.74	Nick Smith		17	400 FR LCM	OHO	Northern KY Clippers Swimming	2023 FL ISCA International Senior Cup	2020-2024 AA
492	4:20.77	Lucas Quiroga		17	400 FR LCM	PV	Rockville Montgomery Swim Club	2023 PV MD State LC Championships	2020-2024 AA
493	4:20.80	Jayce Masters		17	400 FR LCM	FL	Indian River Aquatics	2023 FL Summer Senior Championships	2020-2024 AA
493	4:20.80	Matthew Dillon		17	400 FR LCM	PN	Issaquah Swim Team	2023 CC Arena Western Zone Senior Championships	2020-2024 AA
495	4:20.81	Max Lough		17	400 FR LCM	CA	Brea Aquatics	2023 CA Speedo Grand Challenge	2020-2024 AA
496	4:20.88	Hunter Habeger		17	400 FR LCM	CA	Paseo Aquatics Swim Team	2023 CA SCS/CANY June Age Group Invite	2020-2024 AA
497	4:20.89	Cameron Cook		17	400 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA LC Senior Champs	2020-2024 AA
498	4:20.91	Andrew Hill		17	400 FR LCM	MA	East Coast C-Cerpants	2023 MA Long Course Senior Championships	2020-2024 AA
499	4:20.94	Luke Peterson		17	400 FR LCM	ST	Alamo Area Aquatic Association	2023 ST AAAA 20th Annual cinco de Mayo International Swimming Invitational	2020-2024 AA
500	4:20.95	Ryan Li		17	400 FR LCM	MD	Eagle Swim Team Inc.	2023 MD Speedo Maryland Swimming Long Course Championship Meet	2020-2024 AA
